No me van a entender, Smitten;smitten/no-me-van-a-entender
Cada dia pienso en ti, Shakira;shakira/cada-dia-pienso-en-ti
Sabes, Smitten;smitten/sabes-smitten
Acto Simple, Los Rodriguez;los-rodriguez/acto-simple-los-rodriguez
Juntos, Smitten;smitten/juntos
Especies que desaparecen, Los Rodriguez;los-rodriguez/especies-que-desaparecen-los-rodriguez
Buena Suerte y Hasta Luego, Los Rodriguez;los-rodriguez/buena-suerte-y-hasta-luego-los-rodriguez
Necesito tu amor, Fidel Nadal;fidel-nadal/necesito-tu-amor-fidel-nadal
Vamos a robar, Fidel Nadal;fidel-nadal/vamos-a-robar
Rock del ascensor, Los Rodriguez;los-rodriguez/rock-del-ascensor
Resistire, Erreway;erreway/resistire-erreway
Bandera blanca, Erreway;erreway/bandera-blanca
Aquelarre, Mago De Oz;mago-de-oz/aquelarre
El Pacto, Mago De Oz;mago-de-oz/el-pacto-mago-de-oz
Memoria, Erreway;erreway/memoria-erreway
Diabulus in musica, Mago De Oz;mago-de-oz/diabulus-in-musica
Es hora de marchar, Mago De Oz;mago-de-oz/es-hora-de-marchar
Mis Demonios, Mago De Oz;mago-de-oz/mis-demonios
Maritornes, Mago De Oz;mago-de-oz/maritornes
La venganza de Gaia, Mago De Oz;mago-de-oz/la-venganza-de-gaia
Incubus y sucubus, Mago De Oz;mago-de-oz/incubus-y-sucubus
La soga del muerto (Ayahuasca), Mago De Oz;mago-de-oz/la-soga-del-muerto-ayahuasca
Dama negra, Mago De Oz;mago-de-oz/dama-negra
El principe de la dulce pena, Mago De Oz;mago-de-oz/el-principe-de-la-dulce-pena
La costa del silencio, Mago De Oz;mago-de-oz/la-costa-del-silencio
Te guardo un beso (por si lo quieres), Mago De Oz;mago-de-oz/te-guardo-un-beso-por-si-lo-quieres
No lo digas, Miranda;miranda/no-lo-digas
Quiero, Miranda;miranda/quiero-miranda
Flor Estrella, Miranda;miranda/flor-estrella
Por lo que yo te quiero, Rodrigo;rodrigo/por-lo-que-yo-te-quiero
La sorda y el sordo, Rodrigo;rodrigo/la-sorda-y-el-sordo
No me importa esperar, Bandana;bandana/no-me-importa-esperar
El viaje, Rodrigo;rodrigo/el-viaje-rodrigo
Caminos diferentes, Carlos Gardel;carlos-gardel/caminos-diferentes-carlos-gardel
Bronca, Pimpinela;pimpinela/bronca
Ahora Decide, Pimpinela;pimpinela/ahora-decide
Soledad, Carlos Gardel;carlos-gardel/soledad-carlos-gardel
Al mundo le falta un tornillo, Carlos Gardel;carlos-gardel/al-mundo-le-falta-un-tornillo
Yira Yira, Carlos Gardel;carlos-gardel/yira-yira-carlos-gardel
Voces, Miranda;miranda/voces
Cien Anos, Thalia;thalia/cien-anos
Lo que mas, Shakira;shakira/lo-que-mas
Mas de vos, Smitten;smitten/mas-de-vos
El Sueno, Smitten;smitten/el-sueno
Como hare, Smitten;smitten/como-hare
Volveras, Smitten;smitten/volveras
Cien pajaros volando, Los Rodriguez;los-rodriguez/cien-pajaros-volando
Fur Immer, Mago De Oz;mago-de-oz/fur-immer
La belleza esta en tu interior, Mago De Oz;mago-de-oz/la-belleza-esta-en-tu-interior
Sin ti, seria silencio, Mago De Oz;mago-de-oz/sin-ti-seria-silencio
Suenos Diabolicos, Mago De Oz;mago-de-oz/suenos-diabolicos
Como un huracan, Mago De Oz;mago-de-oz/como-un-huracan
Vete de aqui, Miranda;miranda/vete-de-aqui
Dimelo delante de ella, Pimpinela;pimpinela/dimelo-delante-de-ella
Costume makes the clown, Shakira;shakira/costume-makes-the-clown
Rabiosa, Shakira;shakira/rabiosa
La Mentira, Smitten;smitten/la-mentira
Pour que tu m'aimes encore, Il Divo;il-divo/pour-que-tu-m-aimes-encore
Your Embrace, Shakira;shakira/your-embrace
A mi manera, Il Divo;il-divo/a-mi-manera-il-divo
Dame, Smitten;smitten/dame
Prefiero, Smitten;smitten/prefiero-smitten
Intento, Smitten;smitten/intento
Miraste el Sol, Smitten;smitten/miraste-el-sol
Na, na, na, Los Rodriguez;los-rodriguez/na-na-na
Mi Enfermedad, Los Rodriguez;los-rodriguez/mi-enfermedad-los-rodriguez
Que estes, Erreway;erreway/que-estes
Asignatura pendiente, Erreway;erreway/asignatura-pendiente-erreway
Gracias, Fidel Nadal;fidel-nadal/gracias-fidel-nadal
La ultima cena, Mago De Oz;mago-de-oz/la-ultima-cena
Polvo en el viento, Mago De Oz;mago-de-oz/polvo-en-el-viento
Domingo de gramos, Mago De Oz;mago-de-oz/domingo-de-gramos
Puedes contar conmigo, Mago De Oz;mago-de-oz/puedes-contar-conmigo-mago-de-oz
Atlantia, Mago De Oz;mago-de-oz/atlantia
La sombra de la luna, Mago De Oz;mago-de-oz/la-sombra-de-la-luna
Whole lotta love, Mago De Oz;mago-de-oz/whole-lotta-love
Satania, Mago De Oz;mago-de-oz/satania
Take on me, Mago De Oz;mago-de-oz/take-on-me
La Cantata del Diablo (Missit me Dominus), Mago De Oz;mago-de-oz/la-cantata-del-diablo-missit-me-dominus
Fiesta Pagana, Mago De Oz;mago-de-oz/fiesta-pagana
La marcha turca, Mago De Oz;mago-de-oz/la-marcha-turca
Resacosix en la barra, Mago De Oz;mago-de-oz/resacosix-en-la-barra
Uno los dos, Miranda;miranda/uno-los-dos
Enamorada, Miranda;miranda/enamorada-miranda
Amor clasificado, Rodrigo;rodrigo/amor-clasificado
Yerba mala, Rodrigo;rodrigo/yerba-mala
De enero a enero, Rodrigo;rodrigo/de-enero-a-enero
Siga el corso, Carlos Gardel;carlos-gardel/siga-el-corso
Y volo, volo, Rodrigo;rodrigo/y-volo-volo
Hoy empieza, Bandana;bandana/hoy-empieza
Da la cara, Pimpinela;pimpinela/da-la-cara
Farolito de papel, Carlos Gardel;carlos-gardel/farolito-de-papel
Amores de estudiantes, Carlos Gardel;carlos-gardel/amores-de-estudiantes
Flor Negra, Los Tipitos;los-tipitos/flor-negra
Laberinto, Los Tipitos;los-tipitos/laberinto
Una foto en blanco y negro, El Canto del Loco;el-canto-del-loco/una-foto-en-blanco-y-negro
Por que, Los Tipitos;los-tipitos/por-que-los-tipitos
Trip, Los Tipitos;los-tipitos/trip
Como duele, Los Villanos;los-villanos/como-duele-los-villanos
Andando las Calles del Sol, Bandana;bandana/andando-las-calles-del-sol
Olvidame, Thalia;thalia/olvidame-thalia
Ojos asi, Shakira;shakira/ojos-asi
Otra tarde mas, Smitten;smitten/otra-tarde-mas
Ninos, Smitten;smitten/ninos
Por que?, Smitten;smitten/por-que-smitten
Pequeno Salto Mortal, Los Rodriguez;los-rodriguez/pequeno-salto-mortal-los-rodriguez
Loco por ti, Los Rodriguez;los-rodriguez/loco-por-ti
Hasta que el sueno venga, Los Rodriguez;los-rodriguez/hasta-que-el-sueno-venga
Luz y compania, Fidel Nadal;fidel-nadal/luz-y-compania
Te sone, Erreway;erreway/te-sone-erreway
Sera porque te quiero, Erreway;erreway/sera-porque-te-quiero
Enganando al olvido, Mago De Oz;mago-de-oz/enganando-al-olvido
Epilogo, Mago De Oz;mago-de-oz/epilogo
El Senor de los Gramillos, Mago De Oz;mago-de-oz/el-senor-de-los-gramillos
Brisa de otono, Mago De Oz;mago-de-oz/brisa-de-otono
El rincon de los sentidos, Mago De Oz;mago-de-oz/el-rincon-de-los-sentidos
La cancion del pirata, Mago De Oz;mago-de-oz/la-cancion-del-pirata
Lo mas triste que oi, Miranda;miranda/lo-mas-triste-que-oi
Soy cordobes, Rodrigo;rodrigo/soy-cordobes
Mentia, Pimpinela;pimpinela/mentia
Figurate Tu, Rodrigo;rodrigo/figurate-tu
La cara del asesino en la retina del cadaver, Los Tipitos;los-tipitos/la-cara-del-asesino-en-la-retina-del-cadaver
Mas alla de los dos, Los Tipitos;los-tipitos/mas-alla-de-los-dos
Una Cancion, Los Tipitos;los-tipitos/una-cancion
Sabados blancos, Los Tipitos;los-tipitos/sabados-blancos
Te Dejo Madrid, Shakira;shakira/te-dejo-madrid
Que me quedes tu, Shakira;shakira/que-me-quedes-tu
The time of our lives, Il Divo;il-divo/the-time-of-our-lives
Mamma, Il Divo;il-divo/mamma-il-divo
Amor venme a buscar, Il Divo;il-divo/amor-venme-a-buscar
The fashion, Smitten;smitten/the-fashion
Desconfio, Smitten;smitten/desconfio
Tu Sonrisa, Smitten;smitten/tu-sonrisa
Soy feliz, Smitten;smitten/soy-feliz-smitten
Como ayer, Smitten;smitten/como-ayer
Hablando Solo, Los Rodriguez;los-rodriguez/hablando-solo
Cuando T has ido, Los Rodriguez;los-rodriguez/cuando-t-has-ido
Sin Despedirme, Los Rodriguez;los-rodriguez/sin-despedirme-los-rodriguez
Emocionado, Fidel Nadal;fidel-nadal/emocionado
La buena vida, Fidel Nadal;fidel-nadal/la-buena-vida-fidel-nadal
Chant down babylon, Fidel Nadal;fidel-nadal/chant-down-babylon
Volaverunt opus 666, Mago De Oz;mago-de-oz/volaverunt-opus-666
Para cosas buenas, Erreway;erreway/para-cosas-buenas
Gimme some lovin, Mago De Oz;mago-de-oz/gimme-some-lovin
Los renglones torcidos de Dios, Mago De Oz;mago-de-oz/los-renglones-torcidos-de-dios
Hazme un sitio entre tu piel, Mago De Oz;mago-de-oz/hazme-un-sitio-entre-tu-piel
Copa Rota, Los Rodriguez;los-rodriguez/copa-rota
Nena, Mago De Oz;mago-de-oz/nena-mago-de-oz
La cruz de Santiago, Mago De Oz;mago-de-oz/la-cruz-de-santiago
La voz dormida, Mago De Oz;mago-de-oz/la-voz-dormida
Jiga Irlandesa, Mago De Oz;mago-de-oz/jiga-irlandesa
Obertura MDXX, Mago De Oz;mago-de-oz/obertura-mdxx
Astaroth, Mago De Oz;mago-de-oz/astaroth
El Arbol de la Noche Triste, Mago De Oz;mago-de-oz/el-arbol-de-la-noche-triste
Duerme, Mago De Oz;mago-de-oz/duerme-mago-de-oz
Casualidad, Miranda;miranda/casualidad-miranda
Navidad, Miranda;miranda/navidad-miranda
Estrella Fugaz, Mago De Oz;mago-de-oz/estrella-fugaz-mago-de-oz
Ya no seremos amigos, Rodrigo;rodrigo/ya-no-seremos-amigos
Tu Juego, Miranda;miranda/tu-juego-miranda
Hola, Miranda;miranda/hola-miranda
Escalera, Rodrigo;rodrigo/escalera
El sol del 25, Carlos Gardel;carlos-gardel/el-sol-del-25
La novia de Dios, Rodrigo;rodrigo/la-novia-de-dios
Golondrina, Carlos Gardel;carlos-gardel/golondrina
Arrabal Amargo, Carlos Gardel;carlos-gardel/arrabal-amargo
A media luz, Carlos Gardel;carlos-gardel/a-media-luz
Querida Amiga, Pimpinela;pimpinela/querida-amiga
Gatillo, Los Tipitos;los-tipitos/gatillo
Montiel, Los Tipitos;los-tipitos/montiel
Cuervos, Los Tipitos;los-tipitos/cuervos
El abominable hombre de las nieves, Los Tipitos;los-tipitos/el-abominable-hombre-de-las-nieves
Busquenla, Los Tipitos;los-tipitos/busquenla
Reality Show, Los Tipitos;los-tipitos/reality-show
Necesito tu amor, Bandana;bandana/necesito-tu-amor
Claudia trampa, Los Villanos;los-villanos/claudia-trampa
Despegar, Los Villanos;los-villanos/despegar
Me he quedado solo, Los Villanos;los-villanos/me-he-quedado-solo
El Pescao, El Canto del Loco;el-canto-del-loco/el-pescao
Busco la vida, El Canto del Loco;el-canto-del-loco/busco-la-vida
Antes de ver el sol, El Canto del Loco;el-canto-del-loco/antes-de-ver-el-sol
Laura, El Canto del Loco;el-canto-del-loco/laura-el-canto-del-loco
Tentacion, Smitten;smitten/tentacion
Senorita, Los Rodriguez;los-rodriguez/senorita-los-rodriguez
Algun Lugar Encontrare, Los Rodriguez;los-rodriguez/algun-lugar-encontrare-los-rodriguez
Aun Ahora, Erreway;erreway/aun-ahora
Jesus de Chamberi, Mago De Oz;mago-de-oz/jesus-de-chamberi
Lo que el viento se dejo, Mago De Oz;mago-de-oz/lo-que-el-viento-se-dejo
Vuelve a ti, Miranda;miranda/vuelve-a-ti
Fuego y pasion, Rodrigo;rodrigo/fuego-y-pasion
Nunca Mas, Pimpinela;pimpinela/nunca-mas
El ojo en la montana, Los Tipitos;los-tipitos/el-ojo-en-la-montana
Johnny Boton, Los Villanos;los-villanos/johnny-boton
El poder de los suenos, Bandana;bandana/el-poder-de-los-suenos
El pasillo magico, Los Tipitos;los-tipitos/el-pasillo-magico
Ya paso el dolor, Los Villanos;los-villanos/ya-paso-el-dolor
Hasta mi final, Il Divo;il-divo/hasta-mi-final
El domingo es peor, Smitten;smitten/el-domingo-es-peor
The power of love, Il Divo;il-divo/the-power-of-love
23 de abril, Smitten;smitten/23-de-abril
Que Vuelvas, Shakira;shakira/que-vuelvas
Sentirme Bien, Smitten;smitten/sentirme-bien
Mi Voz, Smitten;smitten/mi-voz
Un lugar, Smitten;smitten/un-lugar
Peor es nada, Los Rodriguez;los-rodriguez/peor-es-nada
Dos semanas, Smitten;smitten/dos-semanas
Mala Suerte, Los Rodriguez;los-rodriguez/mala-suerte
Mr. Jones, Los Rodriguez;los-rodriguez/mr-jones-los-rodriguez
Mucho mejor, Los Rodriguez;los-rodriguez/mucho-mejor
7 dios adonai, Fidel Nadal;fidel-nadal/7-dios-adonai
Todo vuelve a su lugar, Fidel Nadal;fidel-nadal/todo-vuelve-a-su-lugar
El Lago, Mago De Oz;mago-de-oz/el-lago
El callejon del infierno, Mago De Oz;mago-de-oz/el-callejon-del-infierno
Dime Con Quien Andas, Mago De Oz;mago-de-oz/dime-con-quien-andas
Rebelde Way, Erreway;erreway/rebelde-way
La cancion de Pedro, Mago De Oz;mago-de-oz/la-cancion-de-pedro
Molinos de Viento, Mago De Oz;mago-de-oz/molinos-de-viento
Polla Dura no cree en Dios, Mago De Oz;mago-de-oz/polla-dura-no-cree-en-dios
El Lider, Mago De Oz;mago-de-oz/el-lider
La Fina, Mago De Oz;mago-de-oz/la-fina
Noche toledana, Mago De Oz;mago-de-oz/noche-toledana
Hay veces que, Mago De Oz;mago-de-oz/hay-veces-que
Dame tu amor, Mago De Oz;mago-de-oz/dame-tu-amor-mago-de-oz
Ancha es castilla, Mago De Oz;mago-de-oz/ancha-es-castilla
Y ahora voy a salir, Mago De Oz;mago-de-oz/y-ahora-voy-a-salir
Concierto para ellos, Mago De Oz;mago-de-oz/concierto-para-ellos
Rock kaki rock, Mago De Oz;mago-de-oz/rock-kaki-rock
Que el viento sople a tu favor, Mago De Oz;mago-de-oz/que-el-viento-sople-a-tu-favor
Tu Guru, Miranda;miranda/tu-guru
Salgamos, Miranda;miranda/salgamos
Quiero, Rodrigo;rodrigo/quiero-rodrigo
El himno del cucumelo, Rodrigo;rodrigo/el-himno-del-cucumelo
Prisionero, Miranda;miranda/prisionero
Estoy sola de nuevo, Pimpinela;pimpinela/estoy-sola-de-nuevo
Caminito, Carlos Gardel;carlos-gardel/caminito-carlos-gardel
Adios Muchachos, Carlos Gardel;carlos-gardel/adios-muchachos
Cuartito Azul, Carlos Gardel;carlos-gardel/cuartito-azul
Tomo y Obligo, Carlos Gardel;carlos-gardel/tomo-y-obligo-carlos-gardel
A Esa, Pimpinela;pimpinela/a-esa
Rock de Putas, Los Tipitos;los-tipitos/rock-de-putas
Siguiendo a la luna, Los Tipitos;los-tipitos/siguiendo-a-la-luna
Se te nota, Los Tipitos;los-tipitos/se-te-nota-los-tipitos
El Poli, Los Tipitos;los-tipitos/el-poli
Motherfucker (arbol), Los Tipitos;los-tipitos/motherfucker-arbol
Peleando con los cables, Los Tipitos;los-tipitos/peleando-con-los-cables
El Hincha Pelota, Los Tipitos;los-tipitos/el-hincha-pelota
Casa Nueva, Los Tipitos;los-tipitos/casa-nueva
Sin destino, Los Tipitos;los-tipitos/sin-destino
Alma en llamas, Los Villanos;los-villanos/alma-en-llamas
Con eso tengo seguro tu amor, Bandana;bandana/con-eso-tengo-seguro-tu-amor
Me Cuesta, Los Villanos;los-villanos/me-cuesta
Volver a disfrutar, El Canto del Loco;el-canto-del-loco/volver-a-disfrutar
La chica de ayer, El Canto del Loco;el-canto-del-loco/la-chica-de-ayer
Quiero, El Canto del Loco;el-canto-del-loco/quiero-el-canto-del-loco
Peter Pan, El Canto del Loco;el-canto-del-loco/peter-pan
Sintonia de 7 vidas, El Canto del Loco;el-canto-del-loco/sintonia-de-7-vidas
Palabras mas, Palabras menos, Los Rodriguez;los-rodriguez/palabras-mas-palabras-menos-los-rodriguez
Te robaste mi corazon, Fidel Nadal;fidel-nadal/te-robaste-mi-corazon
No me digas adios, Mago De Oz;mago-de-oz/no-me-digas-adios
Al-mejandria, Mago De Oz;mago-de-oz/al-mejandria
Traicion, Miranda;miranda/traicion-miranda
Cuidala, Pimpinela;pimpinela/cuidala
Olvidame y pega la vuelta, Pimpinela;pimpinela/olvidame-y-pega-la-vuelta
Alta Tension, Los Villanos;los-villanos/alta-tension
Llueve en mi, El Canto del Loco;el-canto-del-loco/llueve-en-mi
Solo una noche, Wisin y Yandel;wisin-y-yandel/solo-una-noche
Esta es la que va, Fidel Nadal;fidel-nadal/esta-es-la-que-va
Dispara, Los Rodriguez;los-rodriguez/dispara
Al Country, Fidel Nadal;fidel-nadal/al-country
La mujer de un amigo, Los Rodriguez;los-rodriguez/la-mujer-de-un-amigo
Inmortal, Erreway;erreway/inmortal-erreway
No estamos solos, Fidel Nadal;fidel-nadal/no-estamos-solos
No hay que llorar, Erreway;erreway/no-hay-que-llorar
Me da igual, Erreway;erreway/me-da-igual-erreway
Alma, Mago De Oz;mago-de-oz/alma-mago-de-oz
Demasiado Tarde, Los Rodriguez;los-rodriguez/demasiado-tarde-los-rodriguez
Es que no puedo olvidar, Mago De Oz;mago-de-oz/es-que-no-puedo-olvidar
Tres Tristes Tigres, Mago De Oz;mago-de-oz/tres-tristes-tigres
Kelpie, Mago De Oz;mago-de-oz/kelpie
Para Ella, Mago De Oz;mago-de-oz/para-ella
En tu estrella, Mago De Oz;mago-de-oz/en-tu-estrella
Girls just want to have fun, Mago De Oz;mago-de-oz/girls-just-want-to-have-fun
El cantar de la luna oscura, Mago De Oz;mago-de-oz/el-cantar-de-la-luna-oscura
El mamut chiquitito, Mago De Oz;mago-de-oz/el-mamut-chiquitito
La Leyenda de la Mancha, Mago De Oz;mago-de-oz/la-leyenda-de-la-mancha
Romance Juvenil, Miranda;miranda/romance-juvenil
El solterito, Rodrigo;rodrigo/el-solterito
Tu Mirada, Miranda;miranda/tu-mirada-miranda
Llega la noche, Bandana;bandana/llega-la-noche
Ocho Cuarenta, Rodrigo;rodrigo/ocho-cuarenta
Informe policial, Rodrigo;rodrigo/informe-policial
El amor no se puede olvidar, Pimpinela;pimpinela/el-amor-no-se-puede-olvidar
Madre, Pimpinela;pimpinela/madre
Hay amores que matan, Pimpinela;pimpinela/hay-amores-que-matan
Se va, se va, Pimpinela;pimpinela/se-va-se-va
Pasodoble, te quiero, Pimpinela;pimpinela/pasodoble-te-quiero
Polillas, Los Tipitos;los-tipitos/polillas
Mil intentos, Los Tipitos;los-tipitos/mil-intentos
Basural, Los Tipitos;los-tipitos/basural
Hasta Perder la Cuenta, Los Tipitos;los-tipitos/hasta-perder-la-cuenta
Tranqui Tronqui, Los Tipitos;los-tipitos/tranqui-tronqui
Habla conmigo, Los Tipitos;los-tipitos/habla-conmigo
Un demonio, Bandana;bandana/un-demonio
Vivir intentando, Bandana;bandana/vivir-intentando
Llame ya, Los Villanos;los-villanos/llame-ya
Al salir, Los Villanos;los-villanos/al-salir
Bajo la Lluvia, Bandana;bandana/bajo-la-lluvia
Cuatro pedazos, Los Tipitos;los-tipitos/cuatro-pedazos
Pasen y vean, Los Villanos;los-villanos/pasen-y-vean
Siempre cerca, El Canto del Loco;el-canto-del-loco/siempre-cerca
La suerte de mi vida, El Canto del Loco;el-canto-del-loco/la-suerte-de-mi-vida
Sperman, El Canto del Loco;el-canto-del-loco/sperman
A los ojos, El Canto del Loco;el-canto-del-loco/a-los-ojos-el-canto-del-loco
Escuela de calor, El Canto del Loco;el-canto-del-loco/escuela-de-calor
Gracias, El Canto del Loco;el-canto-del-loco/gracias-el-canto-del-loco
Aunque tu no lo sepas, El Canto del Loco;el-canto-del-loco/aunque-tu-no-lo-sepas
Celeste, El Canto del Loco;el-canto-del-loco/celeste
Te quiero mas, Smitten;smitten/te-quiero-mas
Aqui no podemos hacerlo, Los Rodriguez;los-rodriguez/aqui-no-podemos-hacerlo-los-rodriguez
Extrano, Los Rodriguez;los-rodriguez/extrano-los-rodriguez-4
Sera de Dios, Erreway;erreway/sera-de-dios
Adios Dulcinea, Mago De Oz;mago-de-oz/adios-dulcinea
El espiritu del bosque, Mago De Oz;mago-de-oz/el-espiritu-del-bosque
El templo del adios, Mago De Oz;mago-de-oz/el-templo-del-adios
Te atreviste y me mori, Miranda;miranda/te-atreviste-y-me-mori
La cancion de los deseos, Mago De Oz;mago-de-oz/la-cancion-de-los-deseos
Aun amanece gratis, Mago De Oz;mago-de-oz/aun-amanece-gratis
Iman, Miranda;miranda/iman
Volvio Una Noche, Carlos Gardel;carlos-gardel/volvio-una-noche
El dia que me quieras, Carlos Gardel;carlos-gardel/el-dia-que-me-quieras-carlos-gardel
Solo hay un ganador, Pimpinela;pimpinela/solo-hay-un-ganador
Yo, duena de la noche, Pimpinela;pimpinela/yo-duena-de-la-noche
Sacate todo, Los Villanos;los-villanos/sacate-todo
En Estado Lunatico, El Canto del Loco;el-canto-del-loco/en-estado-lunatico
Despiertame, El Canto del Loco;el-canto-del-loco/despiertame
Gracias a ti, Wisin y Yandel;wisin-y-yandel/gracias-a-ti
No se puede vivir del amor, Los Rodriguez;los-rodriguez/no-se-puede-vivir-del-amor-los-rodriguez
Siete Segundos, Los Rodriguez;los-rodriguez/siete-segundos
Buena Suerte, Los Rodriguez;los-rodriguez/buena-suerte-los-rodriguez
Internacional Love, Fidel Nadal;fidel-nadal/internacional-love
Perder un amigo, Erreway;erreway/perder-un-amigo
Sweet Baby, Erreway;erreway/sweet-baby
Tiempo, Erreway;erreway/tiempo-erreway
Vamos a matar al Sheriff, Fidel Nadal;fidel-nadal/vamos-a-matar-al-sheriff
Invento, Erreway;erreway/invento
Vodka 'n' roll, Mago De Oz;mago-de-oz/vodka-n-roll
Carita de alfajor, Fidel Nadal;fidel-nadal/carita-de-alfajor
Memoria da noite, Mago De Oz;mago-de-oz/memoria-da-noite
Pachamama, Mago De Oz;mago-de-oz/pachamama
No queda sino batirnos, Mago De Oz;mago-de-oz/no-queda-sino-batirnos
La Insulina de la Barataria, Mago De Oz;mago-de-oz/la-insulina-de-la-barataria
Resacosix in Hispania, Mago De Oz;mago-de-oz/resacosix-in-hispania
Mujer Amante, Mago De Oz;mago-de-oz/mujer-amante-mago-de-oz
Por volver a tenerte, Mago De Oz;mago-de-oz/por-volver-a-tenerte
Otra vez, Miranda;miranda/otra-vez-miranda
Romix, Miranda;miranda/romix
Entre mis brazos, Miranda;miranda/entre-mis-brazos
Agua, Miranda;miranda/agua-miranda
Ella me quema, Rodrigo;rodrigo/ella-me-quema
Dios es Argentino, Los Villanos;los-villanos/dios-es-argentino
Por una cabeza, Carlos Gardel;carlos-gardel/por-una-cabeza
Caminito Soleado, Carlos Gardel;carlos-gardel/caminito-soleado
Esta noche me emborracho, Carlos Gardel;carlos-gardel/esta-noche-me-emborracho
La familia, Pimpinela;pimpinela/la-familia
Nada es igual, Miranda;miranda/nada-es-igual-miranda
Esto no es amor, Pimpinela;pimpinela/esto-no-es-amor
Es mentira, Pimpinela;pimpinela/es-mentira
Rock de los Patitos, Los Tipitos;los-tipitos/rock-de-los-patitos
De igual a igual, Los Tipitos;los-tipitos/de-igual-a-igual
En la vida, Los Tipitos;los-tipitos/en-la-vida
Fuera de moda, Los Villanos;los-villanos/fuera-de-moda
Doce horas, Bandana;bandana/doce-horas
Algo, Los Tipitos;los-tipitos/algo
Acabado en A, El Canto del Loco;el-canto-del-loco/acabado-en-a
Tal como eres, El Canto del Loco;el-canto-del-loco/tal-como-eres
